Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Chemical Synaptic Transmission (GO:0007268),38/260,2.2334380785638534e-10,4.842093754326434e-07,0,0,3.686042206590152,81.91236813689424,CHRM2;GABRB2;CHRM3;SNAP25;CHRM1;DOC2A;CHRM4;HTR2A;HTR4;SLC1A6;CPLX1;GRIN2A;GRM7;SLC17A6;GABRE;NPTX2;DLGAP2;GABRD;PDLIM4;CHRNB2;SYT5;GABRA1;UNC13A;SLC12A5;SLC32A1;SYT1;GAD1;GAD2;HTR3B;HTR5A;SYN2;GABRG2;SST;PNOC;CRH;CHRFAM7A;AMPH;CBLN2
GO_Biological_Process_2025,Anterograde Trans-Synaptic Signaling (GO:0098916),28/189,3.889516466896599e-08,4.216235850115914e-05,0,0,3.714790460300324,63.38322550290575,CHRM2;CHRM3;GABRB2;SNAP25;CHRM1;DOC2A;CHRM4;HTR2A;HTR4;SLC1A6;CPLX1;GRIN2A;GRM7;NPTX2;CHRNB2;SYT5;SLC12A5;SYT1;GAD1;GAD2;HTR3B;HTR5A;SYN2;SST;PNOC;CRH;AMPH;CHRFAM7A
GO_Biological_Process_2025,Synaptic Vesicle Exocytosis (GO:0016079),9/43,0.00011591763759613544,0.0837698127694738,0,0,5.572570685732857,50.50214983877868,SYT5;SNAP25;SYT4;PCLO;UNC13A;DOC2A;SYT1;SYT13;CPLX1
GO_Biological_Process_2025,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),10/56,0.0001987064127348353,0.1076988757022807,0,0,4.578684109272797,39.027247946194855,CHRM2;CHRM3;CHRM1;GRM7;RGS1;CHRM4;HTR4;INSL3;HTR5A;MCHR1
GO_Biological_Process_2025,"Synaptic Transmission, GABAergic (GO:0051932)",5/16,0.000564744383379838,0.221226774501456,0,0,9.538453845384538,71.33940639706421,GABRA1;GABRB2;GABRE;GABRD;GABRG2
GO_Biological_Process_2025,Signal Release From Synapse (GO:0099643),7/33,0.000612251220944989,0.221226774501456,0,0,5.6577050292596045,41.85778309475937,SNAP25;PCLO;UNC13A;SLC32A1;SYT1;CPLX1;SYN2
GO_Biological_Process_2025,Neurotransmitter Secretion (GO:0007269),7/35,0.0008900568163424949,0.2394933580874818,0,0,5.25303197353914,36.89847987323251,SNAP25;PCLO;UNC13A;SLC32A1;SYT1;CPLX1;SYN2
GO_Biological_Process_2025,Neurotransmitter Transport (GO:0006836),8/46,0.0010263592962836,0.2394933580874818,0,0,4.426164749622401,30.459703505893465,SNAP25;UNC13A;SLC32A1;SYT1;SLC17A6;SLC1A6;SLC1A7;SYN2
GO_Biological_Process_2025,Calcium-Dependent Activation of Synaptic Vesicle Fusion (GO:0099502),4/11,0.0011046741609201,0.2394933580874818,0,0,11.980533751962325,81.56592816932717,SYT5;SYT4;SYT1;SYT13
GO_Biological_Process_2025,Positive Regulation of Synaptic Vesicle Fusion to Presynaptic Active Zone Membrane (GO:0031632),4/11,0.0011046741609201,0.2394933580874818,0,0,11.980533751962325,81.56592816932717,SYT5;SYT4;SYT1;SYT13
GO_Biological_Process_2025,Negative Regulation of Catecholamine Secretion (GO:0033604),3/6,0.0017148277578018,0.2958664308511786,0,0,20.94731064763996,133.40174624166468,CHGA;SYT4;CRH
GO_Biological_Process_2025,Regulation of Calcium Ion-Dependent Exocytosis (GO:0017158),6/29,0.0017240917058829,0.2958664308511786,0,0,5.476824363148822,34.8493341797205,SYT5;SYT4;DOC2A;SYT1;STXBP1;SYT13
GO_Biological_Process_2025,"GPCR Sgnlng Pway, Coupled to Cyclic Nucleotide Second Messenger (GO:0007187)",8/50,0.0017981383135769,0.2958664308511786,0,0,4.003784295175024,25.307934220908123,CHRM2;CHRM3;CHRM1;CHRM4;CCL2;HTR2A;HTR4;HTR5A
GO_Biological_Process_2025,Regulation of Muscle Contraction (GO:0006937),6/30,0.0020729155673589,0.2958664308511786,0,0,5.2483480176211454,32.42848840687459,CHRM2;CHRM3;MYL5;KCNB2;MYBPH;CACNG1
GO_Biological_Process_2025,Adenylate Cyclase-Inhibiting G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007197),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,CHRM2;CHRM3;CHRM4
GO_Biological_Process_2025,Secondary Metabolite Biosynthetic Process (GO:0044550),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,OCA2;CITED1;TYRP1
GO_Biological_Process_2025,Leukocyte Aggregation (GO:0070486),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,S100A9;CD44;S100A8
GO_Biological_Process_2025,Melanin Biosynthetic Process (GO:0042438),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,OCA2;SLC45A2;TYRP1
GO_Biological_Process_2025,Negative Regulation of Macrophage Migration (GO:1905522),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,SLAMF8;S100A9;CD200
GO_Biological_Process_2025,Positive Regulation of Apoptotic Cell Clearance (GO:2000427),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,C4B;C4A;CCL2
GO_Biological_Process_2025,Regulation of Apoptotic Cell Clearance (GO:2000425),3/7,0.002899140681725,0.2958664308511786,0,0,15.709659714599342,91.79689717540823,C4B;C4A;CCL2
GO_Biological_Process_2025,Sodium-Independent Organic Anion Transport (GO:0043252),4/14,0.0030023346304086,0.2958664308511786,0,0,8.385054945054945,48.70346036043728,SLC22A6;SLCO4A1;SLCO1A2;SLC22A9
GO_Biological_Process_2025,Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),5/23,0.0033346738698245,0.3143292586860737,0,0,5.8269160249358265,33.23311861733073,GABRA1;GABRB2;GABRE;GABRD;GABRG2
GO_Biological_Process_2025,Regulated Exocytosis (GO:0045055),7/44,0.0035518249040242,0.3208481829968544,0,0,3.973390148693346,22.411087622405766,SNAP25;PCLO;SCIN;STXBP1;SYNGR3;CPLX1;STEAP2
GO_Biological_Process_2025,Regulation of 3'-UTR-mediated mRNA Stabilization (GO:1905868),3/8,0.0044816319480421,0.3886471225342153,0,0,12.567069154774972,67.95979474027048,ZFP36;ELAVL4;RBM24
GO_Biological_Process_2025,Acetylcholine Receptor Signaling Pathway (GO:0095500),6/35,0.004668021477385,0.3892411754988767,0,0,4.342321130183807,23.3053241939986,CHRM2;CHRNB2;CHRM3;CHRM1;CHRM4;CHRFAM7A
GO_Biological_Process_2025,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),4/17,0.0063995522487373,0.5138603435282453,0,0,6.449027895181741,32.57744016270013,CHRM2;CHRM3;CHRM1;CHRM4
GO_Biological_Process_2025,Melanocyte Differentiation (GO:0030318),3/10,0.0089667125797702,0.6703390645842009,0,0,8.975537086404266,42.31280149384833,OCA2;KIT;TYRP1
GO_Biological_Process_2025,Regulation of Amyloid Precursor Protein Biosynthetic Process (GO:0042984),3/10,0.0089667125797702,0.6703390645842009,0,0,8.975537086404266,42.31280149384833,NECAB2;BACE2;NECAB1
GO_Biological_Process_2025,Neurotransmitter Uptake (GO:0001504),3/11,0.011914985983318,0.8365520200673487,0,0,7.853183315038419,34.78927495986909,SNAP25;SLC1A6;SLC1A7
GO_Biological_Process_2025,Regulation of Smooth Muscle Contraction (GO:0006940),4/21,0.0139237288722855,0.8365520200673487,0,0,4.930575307045896,21.07407160609335,CHRM2;CHRM3;KCNB2;NMU
GO_Biological_Process_2025,Regulation of Synaptic Vesicle Exocytosis (GO:2000300),4/21,0.0139237288722855,0.8365520200673487,0,0,4.930575307045896,21.07407160609335,SYT5;VPS18;SYT1;SYT13
GO_Biological_Process_2025,Cellular Response to Nerve Growth Factor Stimulus (GO:1990090),4/21,0.0139237288722855,0.8365520200673487,0,0,4.930575307045896,21.07407160609335,BDNF;STMN2;WASF1;SH3GL2
GO_Biological_Process_2025,Inhibitory Synapse Assembly (GO:1904862),4/21,0.0139237288722855,0.8365520200673487,0,0,4.930575307045896,21.07407160609335,GABRA1;GABRB2;GABRE;GABRG2
GO_Biological_Process_2025,Regulation of Regulated Secretory Pathway (GO:1903305),5/32,0.0142278617773996,0.8365520200673487,0,0,3.882777166605549,16.51171623088755,SYT5;SYT4;VPS18;SYT1;SYT13
GO_Biological_Process_2025,Regulation of Short-Term Neuronal Synaptic Plasticity (GO:0048172),3/12,0.0153542068343773,0.8365520200673487,0,0,6.980241492864984,29.152041718282167,SLC4A10;SYP;SHISA9
GO_Biological_Process_2025,Synaptic Vesicle Cycle (GO:0099504),6/45,0.0159449278374923,0.8365520200673487,0,0,3.227211114876313,13.35618272828528,SNAP25;PCLO;SLC32A1;SLC17A6;CPLX1;SYN2
GO_Biological_Process_2025,Amino Acid Biosynthetic Process (GO:0008652),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,GAD1;GAD2
GO_Biological_Process_2025,Astrocyte Differentiation (GO:0048708),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,S100A9;HES5
GO_Biological_Process_2025,Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,SLAMF8;S100A9
GO_Biological_Process_2025,Cell Junction Disassembly (GO:0150146),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,C1QB;C1QC
GO_Biological_Process_2025,Cellular Heat Acclimation (GO:0070370),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,HSPA1B;HSPA1A
GO_Biological_Process_2025,Cellular Response to Histamine (GO:0071420),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,GABRB2;GABRG2
GO_Biological_Process_2025,Gamma-Aminobutyric Acid Metabolic Process (GO:0009448),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,GAD1;GAD2
GO_Biological_Process_2025,Heat Acclimation (GO:0010286),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,HSPA1B;HSPA1A
GO_Biological_Process_2025,Melanin Metabolic Process (GO:0006582),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,OCA2;TYRP1
GO_Biological_Process_2025,Negative Regulation of Macrophage Differentiation (GO:0045650),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,INHA;C1QC
GO_Biological_Process_2025,Positive Regulation of 3'-UTR-mediated mRNA Stabilization (GO:1905870),2/5,0.0190242566832342,0.8365520200673487,0,0,13.949561403508772,55.2687264919734,ELAVL4;RBM24
GO_Biological_Process_2025,MHC Class II Protein Complex Assembly (GO:0002399),3/13,0.0192931738945421,0.8365520200673487,0,0,6.281888035126235,24.800918649574445,HLA-DRB5;HLA-DRB4;HLA-DQA1
GO_Biological_Process_2025,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),3/13,0.0192931738945421,0.8365520200673487,0,0,6.281888035126235,24.800918649574445,HLA-DRB5;HLA-DRB4;HLA-DQA1
GO_Biological_Process_2025,G Protein-Coupled Serotonin Receptor Signaling Pathway (GO:0098664),3/14,0.0237361396801675,0.9837386920039528,0,0,5.710507933339986,21.36161973431095,HTR2A;HTR4;HTR5A
GO_Biological_Process_2025,Regulation of Osteoclast Development (GO:2001204),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,LILRB1;LTF
GO_Biological_Process_2025,Calcium Ion-Regulated Exocytosis of Neurotransmitter (GO:0048791),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,SYT1;STXBP1
GO_Biological_Process_2025,Copper Ion Import (GO:0015677),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,STEAP3;STEAP2
GO_Biological_Process_2025,Detection of Temperature Stimulus Involved in Sensory Perception (GO:0050961),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,PRDM12;TAC1
GO_Biological_Process_2025,Detection of Temperature Stimulus Involved in Sensory Perception of Pain (GO:0050965),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,PRDM12;TAC1
GO_Biological_Process_2025,Excitatory Chemical Synaptic Transmission (GO:0098976),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,GRIN2A;PDLIM4
GO_Biological_Process_2025,Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,C1QB;C1QC
GO_Biological_Process_2025,Intracellular pH Elevation (GO:0051454),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,OCA2;SLC45A2
GO_Biological_Process_2025,Positive Regulation of Melanin Biosynthetic Process (GO:0048023),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,OPN3;TYRP1
GO_Biological_Process_2025,Positive Regulation of Secondary Metabolite Biosynthetic Process (GO:1900378),2/6,0.0276789945628418,0.9837386920039528,0,0,10.461622807017545,37.52669334322247,OPN3;TYRP1
GO_Biological_Process_2025,Chloride Transmembrane Transport (GO:1902476),7/65,0.0284050172860824,0.987070792116617,0,0,2.531954529901532,9.01676984690352,GABRB2;GABRA1;SLC12A5;GABRE;SLC1A7;GABRD;GABRG2
GO_Biological_Process_2025,Dicarboxylic Acid Catabolic Process (GO:0043649),3/15,0.0286833302137208,0.987070792116617,0,0,5.234357848518112,18.589503407982384,GOLT1A;GAD1;ACOT4
GO_Biological_Process_2025,"Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)",6/52,0.0305255449298883,0.999995815115336,0,0,2.735108216816702,9.543316087943822,GRIN2A;UNC13A;GRM7;SYT1;CCL2;CACNG3
GO_Biological_Process_2025,Sensory Perception (GO:0007600),6/52,0.0305255449298883,0.999995815115336,0,0,2.735108216816702,9.543316087943822,CHRNB2;C5AR1;PNOC;CCL2;CHRFAM7A;PRDM12
GO_Biological_Process_2025,Neuron Development (GO:0048666),13/159,0.0307136593336311,0.999995815115336,0,0,1.8717406838672404,6.519362259708832,EPHA5;CNTNAP2;MYT1L;CDNF;STMN2;LAMB1;PRDM12;RUNX3;ADCYAP1;GPRIN2;INSM1;B4GALT6;SH3GL2
GO_Biological_Process_2025,L-glutamate Import (GO:0051938),3/16,0.0341314212125244,0.999995815115336,0,0,4.831461622899603,16.318439795251052,SLC17A6;SLC1A6;SLC1A7
GO_Biological_Process_2025,Positive Regulation of Dendrite Extension (GO:1903861),3/16,0.0341314212125244,0.999995815115336,0,0,4.831461622899603,16.318439795251052,SYT4;UNC13A;SYT1
GO_Biological_Process_2025,+ Reg of Myeloid Leukocyte Cytokine Production Inv in Imm Resp (GO:0061081),3/16,0.0341314212125244,0.999995815115336,0,0,4.831461622899603,16.318439795251052,CAMK4;KIT;LILRB1
GO_Biological_Process_2025,Regulation of Dopamine Metabolic Process (GO:0042053),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,CHRNB2;HPRT1
GO_Biological_Process_2025,Regulation of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,HSPA1B;HSPA1A
GO_Biological_Process_2025,Axon Ensheathment in Central Nervous System (GO:0032291),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,B4GALT6;HES5
GO_Biological_Process_2025,Cellular Response to Interleukin-2 (GO:0071352),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,IL2RA;IL2RG
GO_Biological_Process_2025,Hypotonic Response (GO:0006971),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,SLC12A5;SLC4A11
GO_Biological_Process_2025,Interleukin-2-Mediated Signaling Pathway (GO:0038110),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,IL2RA;IL2RG
GO_Biological_Process_2025,Intermediate Filament Bundle Assembly (GO:0045110),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,NEFL;NEFM
GO_Biological_Process_2025,Non-Proteinogenic Amino Acid Biosynthetic Process (GO:0170043),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,GAD1;GAD2
GO_Biological_Process_2025,Positive Regulation of Microtubule Nucleation (GO:0090063),2/7,0.0375909579981104,0.999995815115336,0,0,8.368859649122808,27.45815935085576,HSPA1B;HSPA1A
GO_Biological_Process_2025,Regulation of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),5/41,0.0379089294146567,0.999995815115336,0,0,2.910707737440411,9.525490716321675,PRRT1;CRH;CACNG3;FGF12;PTPN3
GO_Biological_Process_2025,Regulation of Neurotransmitter Secretion (GO:0046928),5/41,0.0379089294146567,0.999995815115336,0,0,2.910707737440411,9.525490716321675,SYT5;VPS18;SYT1;SYT13;GPR158
GO_Biological_Process_2025,Regulation of Dendrite Extension (GO:1903859),3/17,0.0400739739860371,0.999995815115336,0,0,4.486122000940881,14.431980910116192,SYT4;UNC13A;SYT1
GO_Biological_Process_2025,Defense Response to Fungus (GO:0050832),5/42,0.041474980595175,0.999995815115336,0,0,2.831891297237832,9.012961062844347,S100A12;TAC1;S100A9;S100A8;LTF
GO_Biological_Process_2025,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),9/102,0.0437415545774075,0.999995815115336,0,0,2.0309748707895205,6.355847963724621,CHRM2;GAP43;CHRM1;PPAN-P2RY11;CCKBR;C5AR1;ADRA1D;GPR4;HTR2A
GO_Biological_Process_2025,Cartilage Development (GO:0051216),6/57,0.0450357547157268,0.999995815115336,0,0,2.466312516195906,7.646305131276529,WNT10B;CHI3L1;RUNX3;CD44;GPLD1;HES5
GO_Biological_Process_2025,Intermediate Filament Organization (GO:0045109),7/72,0.0458903041123806,0.999995815115336,0,0,2.2584513612077006,6.959421084718868,BFSP1;PRPH2;KRT79;NEFL;INA;KRT83;GFAP
GO_Biological_Process_2025,Monoatomic Anion Transmembrane Transport (GO:0098656),7/72,0.0458903041123806,0.999995815115336,0,0,2.2584513612077006,6.959421084718868,GABRB2;GABRA1;SLC12A5;GABRE;SLC1A7;GABRD;GABRG2
GO_Biological_Process_2025,Lamellipodium Organization (GO:0097581),4/30,0.0462097099020262,0.999995815115336,0,0,3.2223161453930684,9.907221509168822,KIT;SPATA13;CDH13;WASF1
GO_Biological_Process_2025,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),3/18,0.0465018338102351,0.999995815115336,0,0,4.186827661909989,12.846290623054667,HLA-DRB5;HLA-DRB4;HLA-DQA1
GO_Biological_Process_2025,Purine Ribonucleotide Catabolic Process (GO:0009154),3/18,0.0465018338102351,0.999995815115336,0,0,4.186827661909989,12.846290623054667,NUDT11;NUDT18;HPRT1
GO_Biological_Process_2025,Regulation of Epithelial Cell Apoptotic Process (GO:1904035),2/8,0.0486274202577406,0.999995815115336,0,0,6.973684210526316,21.08540635924173,ZFP36;NUPR1
GO_Biological_Process_2025,Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555),2/8,0.0486274202577406,0.999995815115336,0,0,6.973684210526316,21.08540635924173,ZFP36;LTF
GO_Biological_Process_2025,Synapse Pruning (GO:0098883),2/8,0.0486274202577406,0.999995815115336,0,0,6.973684210526316,21.08540635924173,C1QB;C1QC
GO_Biological_Process_2025,Oxaloacetate Metabolic Process (GO:0006107),2/8,0.0486274202577406,0.999995815115336,0,0,6.973684210526316,21.08540635924173,MDH1;PCK1
GO_Biological_Process_2025,Purine Nucleobase Metabolic Process (GO:0006144),2/8,0.0486274202577406,0.999995815115336,0,0,6.973684210526316,21.08540635924173,GDA;HPRT1
GO_Biological_Process_2025,Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092),9/105,0.0509892935080864,0.999995815115336,0,0,1.967196132596685,5.854650310224795,UBE2N;S100A12;TRIM37;S100A9;S100A8;HSPA1B;LTF;TLR2;HSPA1A
GO_Biological_Process_2025,Neuron Projection Development (GO:0031175),15/206,0.0512860768183757,0.999995815115336,0,0,1.6506123732594098,4.902873305962007,CNTNAP2;BDNF;CDNF;STMN2;LAMB1;PRDM12;NMNAT2;ATOH7;GPRIN2;GRM7;NEUROD6;MAP7D2;SH3GL2;ZNF365;GAS7
GO_Biological_Process_2025,Endothelial Cell Migration (GO:0043542),5/45,0.0533520719634988,0.999995815115336,0,0,2.619086908690869,7.676131131017926,S100A12;CDH13;S100A9;SCG2;S100A8
GO_Biological_Process_2025,Chloride Transport (GO:0006821),8/90,0.0533974729471323,0.999995815115336,0,0,2.0464114574920584,5.99596890697993,GABRB2;GABRA1;SLC12A5;SLC4A10;GABRE;SLC1A7;GABRD;GABRG2
GO_Biological_Process_2025,Import Into Cell (GO:0098657),3/19,0.053403493680222,0.999995815115336,0,0,3.9249451152579584,11.49961470278968,SNAP25;SLC1A6;SLC1A7
GO_Biological_Process_2025,Cellular Response to Molecule of Bacterial Origin (GO:0071219),10/123,0.0553460789476507,0.999995815115336,0,0,1.8573302529563789,5.375391354933619,CD86;ZFP36;ATL1;LY96;CCL2;LILRB1;CCR5;GBP2;PPM1E;TLR2
GO_Biological_Process_2025,Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091),13/174,0.0562863565557893,0.999995815115336,0,0,1.6960106437981264,4.879936696457205,EPHA5;BEX2;KIT;UBE2N;S100A12;TRIM37;S100A9;S100A8;CD200;HSPA1B;LTF;TLR2;HSPA1A
GO_Biological_Process_2025,Chondrocyte Differentiation (GO:0002062),4/32,0.0564924331451852,0.999995815115336,0,0,2.991836734693877,8.597487373571832,WNT10B;RUNX3;HES5;GPLD1
GO_Biological_Process_2025,Regulation of Melanin Biosynthetic Process (GO:0048021),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,OPN3;TYRP1
GO_Biological_Process_2025,Activation of NF-kappaB-inducing Kinase Activity (GO:0007250),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,CHI3L1;TNFRSF10B
GO_Biological_Process_2025,Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway (GO:0007198),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,HTR4;HTR5A
GO_Biological_Process_2025,Regulation of Receptor Binding (GO:1900120),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,GREM2;BDNF
GO_Biological_Process_2025,Central Nervous System Neuron Axonogenesis (GO:0021955),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,CHRNB2;B4GALT6
GO_Biological_Process_2025,Response to Histamine (GO:0034776),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,GABRB2;GABRG2
GO_Biological_Process_2025,Synaptic Vesicle Docking (GO:0016081),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,SNAP25;UNC13A
GO_Biological_Process_2025,Negative Regulation of Appetite (GO:0032099),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,GDF15;CARTPT
GO_Biological_Process_2025,Negative Regulation of Cytoplasmic Translation (GO:2000766),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,NMNAT2;RBM24
GO_Biological_Process_2025,Phenol-Containing Compound Biosynthetic Process (GO:0046189),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,OCA2;TYRP1
GO_Biological_Process_2025,Positive Regulation of Blood Pressure (GO:0045777),2/9,0.0606651374283478,0.999995815115336,0,0,5.977130325814536,16.75022687192007,TAC3;CARTPT
GO_Biological_Process_2025,3'-UTR-mediated mRNA Stabilization (GO:0070935),3/20,0.0607654258447853,0.999995815115336,0,0,3.6938722799767545,10.345554815122997,RBM47;ZFP36;ELAVL4
GO_Biological_Process_2025,B Cell Mediated Immunity (GO:0019724),3/20,0.0607654258447853,0.999995815115336,0,0,3.6938722799767545,10.345554815122997,IGLL5;FCER1A;SLA2
GO_Biological_Process_2025,Bicarbonate Transport (GO:0015701),3/20,0.0607654258447853,0.999995815115336,0,0,3.6938722799767545,10.345554815122997,SLC4A10;SLC4A11;CYB5RL
GO_Biological_Process_2025,Glutamate Metabolic Process (GO:0006536),3/20,0.0607654258447853,0.999995815115336,0,0,3.6938722799767545,10.345554815122997,GLS2;GOLT1A;GAD1
GO_Biological_Process_2025,Iron Ion Transport (GO:0006826),3/20,0.0607654258447853,0.999995815115336,0,0,3.6938722799767545,10.345554815122997,SCARA5;REP15;LTF
GO_Biological_Process_2025,Regulation of Exocytosis (GO:0017157),5/48,0.0670058370879726,0.999995815115336,0,0,2.4359761557551103,6.584383971533228,NSF;SYT1;CADPS;RAB27B;CPLX1
GO_Biological_Process_2025,Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039),5/48,0.0670058370879726,0.999995815115336,0,0,2.4359761557551103,6.584383971533228,HLA-DRB5;HLA-DRB4;CCL2;HLA-DQA1;CD44
GO_Biological_Process_2025,Regulation of Macrophage Chemotaxis (GO:0010758),3/21,0.0685723836198426,0.999995815115336,0,0,3.4884742041712404,9.348641306143003,SLAMF8;CCL2;S100A9
GO_Biological_Process_2025,Sensory Perception of Pain (GO:0019233),3/21,0.0685723836198426,0.999995815115336,0,0,3.4884742041712404,9.348641306143003,CHRNB2;CCL2;PRDM12
GO_Biological_Process_2025,Positive Regulation of Phagocytosis (GO:0050766),6/64,0.0715488917620383,0.999995815115336,0,0,2.167856600334194,5.717449201644568,C4B;C4A;SFTPD;CCL2;IL2RG;FCGR2C
GO_Biological_Process_2025,Regulation of Granulocyte Differentiation (GO:0030852),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,EVI2B;C1QC
GO_Biological_Process_2025,Regulation of Inclusion Body Assembly (GO:0090083),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,HSPA1B;HSPA1A
GO_Biological_Process_2025,Copper Ion Transport (GO:0006825),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,STEAP3;STEAP2
GO_Biological_Process_2025,Detection of Stimulus Involved in Sensory Perception of Pain (GO:0062149),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,PRDM12;TAC1
GO_Biological_Process_2025,Mast Cell Activation Involved in Immune Response (GO:0002279),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,KIT;FCER1A
GO_Biological_Process_2025,Mast Cell Degranulation (GO:0043303),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,KIT;FCER1A
GO_Biological_Process_2025,Negative Regulation of Inclusion Body Assembly (GO:0090084),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,HSPA1B;HSPA1A
GO_Biological_Process_2025,Positive Regulation of CREB Transcription Factor Activity (GO:0032793),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,EPHA5;CD200
GO_Biological_Process_2025,Positive Regulation of Actin Nucleation (GO:0051127),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,SCIN;WASF1
GO_Biological_Process_2025,Positive Regulation of Cilium Movement (GO:0003353),2/10,0.0735897604740119,0.999995815115336,0,0,5.229714912280702,13.645630428636634,TAC3;TAC1
