Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,mTOR signaling pathway,2/154,0.9938987756656078,0.9999957837905712,0,0,0.2731705909510619,0.0016717802118809,WNT10B;LPIN3
KEGG_2021_Human,Ribosome,2/158,0.994830414482817,0.9999957837905712,0,0,0.2661099865047233,0.0013792464781398,RPS4Y1;MRPL10
KEGG_2021_Human,Necroptosis,2/159,0.9950405947416564,0.9999957837905712,0,0,0.2644010503966923,0.0013145343148721,STAT4;TNFRSF10B
KEGG_2021_Human,Alzheimer disease,8/369,0.9951729319208912,0.9999957837905712,0,0,0.4580115328404665,0.0022162060524437,WNT10B;BACE2;CHRM3;GRIN2A;TUBB2A;TUBA3C;CHRM1;TUBB3
KEGG_2021_Human,Viral carcinogenesis,3/203,0.995790019179812,0.9999957837905712,0,0,0.3109659714599341,0.0013119243054544,EGR2;SCIN;CCR5
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.9962375795848556,0.9999957837905712,0,0,0.1760632669352293,0.0006636733232833476,FCER1A
KEGG_2021_Human,Hepatocellular carcinoma,2/168,0.9965913237544172,0.9999957837905712,0,0,0.2499471570492496,0.0008534443223431301,WNT10B;MET
KEGG_2021_Human,Shigellosis,4/246,0.9966055212064392,0.9999957837905712,0,0,0.3422759059122695,0.001163824712733,MYL5;UBE2N;WASF1;CD44
KEGG_2021_Human,Parkinson disease,4/249,0.9969540295490426,0.9999957837905712,0,0,0.3380309486431935,0.0010312035874077,UCHL1;TUBB2A;TUBA3C;TUBB3
KEGG_2021_Human,Cell cycle,1/124,0.9970259776440624,0.9999957837905712,0,0,0.1688616995698982,0.0005029467282472285,SFN
KEGG_2021_Human,Oocyte meiosis,1/129,0.9976491817075228,0.9999957837905712,0,0,0.1622227546549835,0.0003818051724300416,ADCY2
KEGG_2021_Human,FoxO signaling pathway,1/131,0.99786021635436,0.9999957837905712,0,0,0.1597101693487235,0.0003421113612372134,PCK1
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,1/131,0.99786021635436,0.9999957837905712,0,0,0.1597101693487235,0.0003421113612372134,TNFRSF10B
KEGG_2021_Human,Autophagy,1/137,0.9983862654674792,0.9999957837905712,0,0,0.1526158108369306,0.0002464803346022583,CAMKK2
KEGG_2021_Human,RNA transport,2/186,0.998400508675502,0.9999957837905712,0,0,0.2252812738367658,0.0003606239274412078,PABPC1L2A;EIF4G3
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.998531102469083,0.9999957837905712,0,0,0.1503881137197009,0.0002210671311819011,CCL2
KEGG_2021_Human,Neutrophil extracellular trap formation,2/189,0.9985910746691724,0.9999957837905712,0,0,0.2216319542170935,0.000312483058793946,C5AR1;TLR2
KEGG_2021_Human,Chemical carcinogenesis,3/239,0.9989622666821116,0.9999957837905712,0,0,0.2630281493609183,0.0002730947984404449,CHRNB2;FGF9;ADCY2
KEGG_2021_Human,Non-alcoholic fatty liver disease,1/155,0.9993073907847164,0.9999957837905712,0,0,0.1346495782421302,9.329184985268352e-05,SOCS3
KEGG_2021_Human,Amyotrophic lateral sclerosis,6/364,0.999331492220048,0.9999957837905712,0,0,0.3456796200132896,0.00023116679236123532,GRIN2A;TUBB2A;TUBA3C;TUBB3;NEFL;NEFM
KEGG_2021_Human,Cellular senescence,1/156,0.9993391501591304,0.9999957837905712,0,0,0.1337738048970073,8.843362157056558e-05,LIN9
KEGG_2021_Human,Hepatitis C,1/157,0.9993694479742924,0.9999957837905712,0,0,0.1329092594152835,8.383263595733335e-05,SOCS3
KEGG_2021_Human,Hippo signaling pathway,1/163,0.9995240965944432,0.9999957837905712,0,0,0.1279461279461279,6.090449149459257e-05,WNT10B
KEGG_2021_Human,Huntington disease,4/306,0.9996329963895616,0.9999957837905712,0,0,0.2734007714140165,0.00010035748711228953,TUBB2A;TUBA3C;TUBB3;BDNF
KEGG_2021_Human,Herpes simplex virus 1 infection,9/498,0.999753377941368,0.9999957837905712,0,0,0.378205606209538,9.328534877478057e-05,SOCS3;HLA-DRB5;HLA-DRB4;TNFSF14;CCL2;ZNF620;HLA-DQA1;ZNF850;TLR2
KEGG_2021_Human,Thermogenesis,2/232,0.9997744029897568,0.9999957837905712,0,0,0.1797864225781845,4.056385513025021e-05,CNR1;ADCY2
KEGG_2021_Human,Human papillomavirus infection,4/331,0.9998577669847584,0.9999957837905712,0,0,0.2521625163826999,3.5868385930871566e-05,WNT10B;SPP1;LAMB1;HES5
KEGG_2021_Human,MicroRNAs in cancer,3/310,0.9999381853107224,0.9999957837905712,0,0,0.2014359421761532,1.2452085039825334e-05,GLS2;MET;CD44
KEGG_2021_Human,Olfactory transduction,2/440,0.9999957837905712,0.9999957837905712,0,0,0.0933669790915645,3.936555674426381e-07,OR52I2;OR52E8
