Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),1/71,0.3316841563670399,0.4059418033148847,0,0,2.5276785714285714,2.789475546964572,CAMK4
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),1/71,0.3316841563670399,0.4059418033148847,0,0,2.5276785714285714,2.789475546964572,DLX1
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),1/72,0.3354735871207825,0.4094684378659619,0,0,2.4919517102615694,2.721739692400628,USP9Y
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),1/72,0.3354735871207825,0.4094684378659619,0,0,2.4919517102615694,2.721739692400628,CDH13
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),3/364,0.3388015021151395,0.4123935738838614,0,0,1.4751447997985394,1.596609524547606,VSTM2A;TLR2;HSPA1A
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),1/73,0.3392417204233094,0.4123935738838614,0,0,2.457217261904762,2.6563560119679144,HPRT1
GO_Biological_Process_2023,Monocarboxylic Acid Transport (GO:0015718),1/73,0.3392417204233094,0.4123935738838614,0,0,2.457217261904762,2.6563560119679144,SLC10A4
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),1/74,0.342988674841081,0.4163873280035734,0,0,2.4234344422700587,2.593215049680486,BDNF
GO_Biological_Process_2023,Regulation Of BMP Signaling Pathway (GO:0030510),1/75,0.3467145684244282,0.4186566810158423,0,0,2.390564671814672,2.532213773065932,DLX1
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),1/75,0.3467145684244282,0.4186566810158423,0,0,2.390564671814672,2.532213773065932,RNASE2
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),1/75,0.3467145684244282,0.4186566810158423,0,0,2.390564671814672,2.532213773065932,SH3GL2
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),1/75,0.3467145684244282,0.4186566810158423,0,0,2.390564671814672,2.532213773065932,NELL1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),1/76,0.3504195184733206,0.422000541606055,0,0,2.3585714285714285,2.473255120037774,TLR2
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),1/76,0.3504195184733206,0.422000541606055,0,0,2.3585714285714285,2.473255120037774,TLR2
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),1/77,0.3541036416203048,0.4236093962089057,0,0,2.327420112781955,2.416247581065218,HSPA1A
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),1/77,0.3541036416203048,0.4236093962089057,0,0,2.327420112781955,2.416247581065218,PAK3
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),1/77,0.3541036416203048,0.4236093962089057,0,0,2.327420112781955,2.416247581065218,B4GALT6
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),1/77,0.3541036416203048,0.4236093962089057,0,0,2.327420112781955,2.416247581065218,NMU
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),1/77,0.3541036416203048,0.4236093962089057,0,0,2.327420112781955,2.416247581065218,VSIG4
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.3577670539335288,0.4262957498653144,0,0,2.2970779220779223,2.3611048153655285,SH3GL2
GO_Biological_Process_2023,Cellular Response To Nutrient Levels (GO:0031669),1/78,0.3577670539335288,0.4262957498653144,0,0,2.2970779220779223,2.3611048153655285,CARTPT
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),1/78,0.3577670539335288,0.4262957498653144,0,0,2.2970779220779223,2.3611048153655285,TLR2
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),1/79,0.3614098708255734,0.4289364519535095,0,0,2.2675137362637363,2.3077452992984555,VIP
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),1/79,0.3614098708255734,0.4289364519535095,0,0,2.2675137362637363,2.3077452992984555,BDNF
GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),1/79,0.3614098708255734,0.4289364519535095,0,0,2.2675137362637363,2.3077452992984555,HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),1/80,0.3650322070290576,0.4326662953222207,0,0,2.2386980108499097,2.2560920023156177,UCHL1
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),1/81,0.3686341766750776,0.4363622406311286,0,0,2.210602678571429,2.206072087773048,GBP2
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),1/82,0.3722158932644043,0.4394486069692312,0,0,2.183201058201058,2.157616637646297,NELL1
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),1/82,0.3722158932644043,0.4394486069692312,0,0,2.183201058201058,2.157616637646297,TLR2
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),5/711,0.3745414963101792,0.4409375901457046,0,0,1.2578034833700555,1.23522927873398,GAD1;CAMK4;F13A1;PPEF1;PAK3
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),1/83,0.3757774696582015,0.4409375901457046,0,0,2.156467770034843,2.1106603982585272,HSPA1A
